class,tweet
0,lord rt [MENTION]: [MENTION] just shut up you pathetic ass bitch youre so worthless
0,oh my god this bitch walked past me and legit smelled like a fish market!! tfeh tfeh tfeh[EMOJI]
0,rt [MENTION]: what lonely hoe made this? [URL]
0,so y we ordering lunch at work to be delivered n its like 10 ppl goin n n im the only one wit a card n this ho gonna say..
0,this bitch [MENTION] just called me a bougie whore tho! [EMOJI][EMOJI][EMOJI][EMOJI] ol angry bird! lmao
0,rt [MENTION]: all i want for valentines day is a big booty hoe.
0,why is it everytime i go to cracker barrel the girl with great tits that seats you who is your waitress nope its the chick with 2 teeth
0,"this bitch in ma bed got double ds that shake. ass like trina, when i smack her ass it shake. [HASH] [HASH] [HASH] [HASH] [HASH]"
0,rt [MENTION]: “[MENTION]: what i wish i can do every time i day playing flappy birds [URL] foreall
0,i was in the club and there was this good lookin bitch. ..she had gold teeth tho. i was confused smh
0,"rt [MENTION]: ""go talk to your other hoes"" [URL]"
0,rt [MENTION]: andy went from owning toys to owning bitches.. and also tf is that coke doing teaching a class? [EMOJI] [URL]
0,"bitches corny af you claim to be happy but cry everyday, ooh iight where they do that? hmmmm"
0,"commentators bitch at bird for ""sliding"" but 2 port guys do it to buddy and its buddys fault!?"
0,pie crust is trash. it be all flaky and dry and shit.
0,"bitch made, dudes actin bitch made"
0,[MENTION] what that pussy do tho?
0,life is a bitch.... but i appreciate her mayne.
0,rt [MENTION]: a hoe is gonna be a hoe no matter what
0,"my girlfriend, i kid you not, eats bacon without dipping it into the tub of creamy butter ive laid out. im like ""what are you, a bird?"""
0,rt [MENTION]: nigg complaining about a journal and bitches half naked
0,really wanna go biking downtown. the current lack of sunglasses... not cool. not happy. prepare the bitch face.
0,"[MENTION] i was hoping you went with the mr. chow part on hangover 2. ""but did you die?"" dumb bitch ass sloot!!"
0,new song coming out ray rice that hoe [URL]
0,i think i just gotta accept the fact that all these bitches gonna be hoes til they around the age of 27 and life will be a lot easier
0,"yall niggas aint talking bout nothin.. not a thang, not a not a thang hoe"
0,"pic so confusing.. looks like a dyke, but has a hoe pooci.. «[MENTION] “[MENTION]: [EMOJI][EMOJI][EMOJI][EMOJI][EMOJI] [URL]"
0,"[MENTION] bitch shut up and hand me some of those flowers you selling, the light is about to change."
0,flashin money but ya bitch nails not done..
0,[MENTION] i aint to show bout dem colored diamonds you talk about on da radio.  any diamond you gets from a colored be stolen
1,rt [MENTION]: rt [MENTION]: for every bad bitch there is a nigga who treats them like shit & yet they stay..... i wanna ...
0,shoutouts to my main bitches & my side bitchess !![EMOJI]
0,[MENTION] not taking franks advice and he ate the yellow snow.
1,rt [MENTION]: fucking james tried to tell me jawga boys sucked. i went ape shit dude [MENTION] [MENTION] [MENTION]
0,rt [MENTION]: wet pussy with no smell a mf
0,“[MENTION]: my daughter makes me with i wasnt a hoe from age 18-25” u on a roll tonight
0,"you are a hoe, hoe, & a hoe."
0,lol u mad motherfuckin hoe
0,so jus dont be faithful cus u never kno what your bitch doing lmao
0,“[MENTION]: [URL] how young is this hoe with a m&m pillow
0,"[MENTION] [MENTION] ant is a pussy man, dont make me pull up the pic!!!!"
0,so some bitch flipped me off for letting her infront of mee... okay.
0,rt [MENTION]: im too pretty for this [EMOJI][EMOJI][EMOJI] . yall lil bitches can have the petty shit [EMOJI][EMOJI][EMOJI] .
0,yup rt [MENTION]: egg nog trash rap
1,...aaaaaaaaand it begins. rt [MENTION]: fucking niggers thats all kentucky is and ever will be
0,yo bitch know wat im talkin bout
0,rt [MENTION]: sinclair hoes dont care how fat they are. they all still wear yoga pants and belly shirts....
1,[MENTION]  you gots da bet and da msnbc wit dat colored reverend who only listen to coloreds. what else i missing?
0,i know bitches who sell pussy for 3.5s
0,screaming money over hoes nigga you aint fuck shit
0,lol thats some hoe shit
0,jets trash
0,"rt [MENTION]: so when the clock hits 12 oclock imma need the baddest, lightest, & brightest hoes to be at [MENTION] door. give my b…"
0,[MENTION] yeah man all my niggas dipped to the cars and left and i was in a barn getting chased by the ghetto bird
0,rt [MENTION]: “[MENTION]: karahn jus called her future baby a lil shit[EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI]” bitch tell the world why dont you [EMOJI]
0,the bitch coach said she didnt like my attitude.
0,rt [MENTION]: ross is tha biggest bitch
0,"""[MENTION]: yall dumb ass niggas be so pressed to have hoes. yall weak as fuck as fuck"" ...weed over hoes, oreos too."
0,"rt [MENTION]: running a train is fucking a bitch, you finish. then somebody else come in and fuck the bitch. thats a gangbang speak of…"
0,open mouf kissing my nig... «[MENTION] [MENTION] lol.....sam love him some kissing smh lol»
0,niggas be wanting bitches with money ..but be broke as dirt [EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI]
0,[MENTION]  i wonders why dare aint no colored folk up dare?
0,[MENTION] lol cracker
0,[MENTION] them bitches uggo as fuck too
0,will be interesting to watch how interlagos grips in this weekend. f1 cars basically the guinea pigs for wec later this month.
0,“[MENTION]: i could write a book on the things hoes say.”no way jose
0,"rt [MENTION]: monday, whats up you ugly bitch?"
0,rt [MENTION]: oregon state wr [MENTION] is a popular [HASH] pick in recent mock drafts.   draft tracker: [URL] [URL]
0,rt [MENTION]: i guess my confessions trash because none of them got posted- famu
0,“[MENTION]: single af we dont care youre ugly anyways” @ me pussy
0,nah. its over> people dont tell [HASH] what do to. thats defies the definition of what we are trying to show [HASH]. [HASH] [HASH]
0,[MENTION] [MENTION] [MENTION] [MENTION] lmao pussy
0,"[MENTION] [MENTION] so they could complain about racial profiling im sure, bloody twats"
0,how u know u dont get real life pussy. only carin bout her enterin your dms  rt [MENTION]: she can enter my dms anytime [URL]
0,“[MENTION]: all people ever do on twitter is bitch. get a mother fuckin diary.”[EMOJI]
0,rt [MENTION]: [MENTION] [EMOJI][EMOJI][EMOJI][EMOJI] im so weak! ima go stalk him now lmfao! u lucky bitch [EMOJI][EMOJI][EMOJI][EMOJI]
0,[MENTION] say how you do that i got this lil bitch who aint getting the memo
0,my slap a bitch sense is coming [EMOJI]
0,[MENTION] doubt it cause a bitch aint nothing but a nigga downfall
0,“[MENTION]: “[MENTION]: stop being such a bitch””
0,them women at the bar @ [HASH] are there for your pleasure them old hoes be pure [HASH] [EMOJI][EMOJI][EMOJI]
0,but shawty you not a bitch you the one i get money wid
0,"rt [MENTION]: ""shes really nice when you get to know her!"" = shes a bitch but youll get used to it."
0,[HASH] i eat da pussy better than a lesbian.
0,"rt [MENTION]: one scout said prado is ""first team most underrated."" gives the yankees a 2b through 2016, could slide to 3b if needed too."
0,can this bitch sit the fuck down and shut the fuck up
0,rt [MENTION]: run up on a nigga get to squeezing hoe hahaa
0,"rt [MENTION]: ohioans clowned on kid like, ""its sooo warm here! what the fuck is wrong with minnesota?"" well that bitch karma teamed wit…"
1,[MENTION] - you know what you did you faggot. there are literally thousands of people that have you on their radar homo
0,rt [MENTION]: settling down is for pussies
0,its hard being a real nigga when these niggas got bitch tendencies
0,"cnt trust or wont spare a bitch ogd ,"
0,"let niggas hate, bitches loving it."
0,[MENTION] you to bitch!
0,having one of those days where a pimp wants to unfollow every bitch in a 30 mile radius on ig that wont let me beat
0,friends dont let friends become guidos. [HASH]
0,[MENTION] i need 2 of the bitches
0,[MENTION] well you got to see pom-pom pete
0,gaga is that bitch who probably gives a+++ lapdances.
0,rt [MENTION]: “[MENTION]: is that fire works [EMOJI] or pussy poppin” [MENTION] nigga wtf sounds like something youd say
1,ah nigga dat cares about opinions and get involve in hoe shit either gay broke or aint getting enough pussy!!
0,im sick as fuck... this shit is for the birds
0,"hey new followers *waving* welcome ion be talking bout shyt tho, just retarded ass thoughts that pop up in my head"
0,rt [MENTION]: [MENTION] i am taking you serious.... kik me back nigger
0,[MENTION]  inch that bitch out and flick it wit my tongue like a damn pinada
0,charlie jacobs got confused about the ice bucket challenge and instead dumped a bucket of diamonds on his head.
0,"rt [MENTION]: lmao, i fucks with [MENTION] & [MENTION] real talk, them bitches know how to have fun!"
0,like that bitch ernest or somebody
0,the bitch who just rolled her eyes at me bc she didnt get tipped doesnt listen when u ask for sweet potato fries instead of regular
1,[HASH] is full of white trash who moved from [HASH]
0,going to get my id today fucking finally ill see you retards soon
0,rt [MENTION]: i really need to take my rose colored glasses off though. i gotta stop thinking everybody does shit with good intentions…
0,this game pissing me off including that bitch
0,thank you charlie [HASH] [MENTION] [MENTION] [MENTION] [MENTION] [MENTION] [MENTION]
0,oh damn dis bitch found out her baby dead and now shes gonna torture the murderer lmao how fun
0,i went from smart car to a bitch with some smart lips.
0,rt [MENTION]: write 16 bars about your side hoes and money so she knows its real.
0,rt [MENTION]: you win some and lose some long as you get it on you aint a bitch.
0,your girls pussy smells like sour cream and onions
0,jump out 2nd floor window cuz im over my side bitch crib and my girl beatin on the door - josh shaw
0,rt [MENTION]: hoes out here selling pussy for some new uggs! you disqualified
0,"[MENTION] hey, that guy has the same first name that i do! what a fag."
0,rt [MENTION]: you cant be ugly and a shitty fucking person. pick a struggle bitch.
0,"rt [MENTION]: ""you gotta be able to keep a bitch on her feet or shell be on her knees with the next nigga."""
0,lmfaoooooo rt [MENTION]: lmfaooooooopoooooo rt [MENTION]: “here come yo bitch ass auntie” [URL]
0,rt [MENTION]: “[MENTION]: dats y i dont argue wit dese bitches lol” keep it brief trappa lls
0,"rt [MENTION]: trust no man, fear no bitch. [HASH]"
0,[MENTION] i know i was playing that hoe start on the 20 tho
0,rt [MENTION]: so my homegirl fucked this alpha but little does she know shes just sloppy seconds... how my pussy taste- famu
0,"rt [MENTION]: i wish my parents bought me a car man.. people bitch about not getting what car they want when they want it, and its free…"
0,the fuck does a yellow cloud do?
0,this lame azz napk nigga always talking bout he be the reason there always yellow tape upk in the turf… [URL]
0,no. a dog like that needs bitches and he aint ever gonna get bitches with that on him [EMOJI][EMOJI]
0,the value of abu qutada’s statement is that his credentials in jihadi circles are impeccable. he’s facing trial on terrorism charges.
0,when guys throw stupid bitch fits its like whyyyyy? grow some balls please. i have bigger balls than you.
0,"stop snitching faggot “[MENTION]: ""ill snap you a nude but promise you wont screenshot""  ""dont worry baby i wont"" [URL]"
0,[MENTION] youre filled with pimps and hoes. well just talk about those i knows. [MENTION]
0,okay! rt [MENTION]: right— bitch!!! rt [MENTION]: you mad cause you opened your mouth? [HASH]
0,you know how these lil bitches [EMOJI]runn they mouth up in the streets [EMOJI][EMOJI]
0,no hoe shit or roxy shit but dawggg i swear i aint knw kia no how to fight...
0,before and after i started playing flappy bird ... before: [EMOJI][EMOJI][EMOJI][EMOJI] after: [EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI]
0,actually im gonna have [MENTION] train her to be a fag. dont you dare bring a boy into my house you slut.you scissor like a good girl
1,rt [MENTION]: [MENTION] typical coon activity
0,“[MENTION]: if you have a different dude every other week you might be a hoe... [HASH]”no your not dont listen to him ladies [HASH]
0,[MENTION] - lol its possible that a hoe can treat you the right way but will she love you the right way? no. a hoe will be a hoe.
0,[MENTION] lmfaoo yu stupid lha bitch i been knowing you for about 10yrs you never had a hoe...ever
0,a fuck aint shit to these new age hoes
0,[MENTION] faggot
0,rt [MENTION]: since you couldnt keep my dick outa your mouth at least keep my name out of it. yall some hoes for real.
0,rt [MENTION]: man fuck flappy bird [URL]
0,im done wit this cheer team all these bitches are literally brain dead.
0,these hoes get thick n fat confused way more than often!!!!!!!!
1,"if some one isnt an anglo-saxon protestant, they have no right to be alive in the us. none at all, they are foreign filth."
0,"wait a minute... bowyer causing a yellow in a chase race rt [MENTION]: caution, 15 [HASH]"
0,[MENTION] everything jay-z writes is trash.
0,rt [MENTION]: alabama is overrated this yr the last 2 weeks has shown too many chinks in their armor wv gave them hell too
0,""" pimps up pimps up hoes down "" future voice"
0,[MENTION] target got them high class hoes
0,i want to be as independent as soon as i can. i dont like depending on people. makes me feel like a bitch.
0,rt [MENTION]: these bitch niggas couldnt live my cold life$tyle[EMOJI][EMOJI][EMOJI]
0,rt [MENTION]: gun control talks with gunrunning eric holder on board. we r the planet of the apes
0,"i love me some fresh pussy, all you can eat buffet."
0,get your nasty ass out of my snapchat bitch
0,"""[MENTION]: ok, sis."" shed rather be a broke bitch? *shrugs* shell have to tell me how it works for her"
0,"rt [MENTION]: aint worth it, your pussy smelled like reused soap anyways[EMOJI][EMOJI]"
0,the browns schedule for the first half of the year is literally retarded easy.
0,stay warm [EMOJI][EMOJI] [HASH] [HASH] [HASH] [URL]
0,"if you really know me, you know all the problem i go through with all these hating ass bitches."
0,"[HASH] its the grape crackhead, charlie brown!"
0,dont ever really talk about your intentions to your boy that nigga might just turn around and take that pussy
0,[MENTION] y dont both of those fat bitches die
0,"charlie kimball: ""i had nowhere to go"" [URL] [HASH] [HASH]"
0,rt [MENTION]: i am so jealous of bitches who can squirt [EMOJI]
0,rt [MENTION]: somewhere in the world some bitch is ordering roses for herself so she doesnt look like the lonely bitch at the office
0,"rt [MENTION]: females say ""have a seat faggot"" & they feel like they put a bullet in yo head"
0,rt [MENTION]: [MENTION] ya by being your bitch;)
1,[MENTION] bitch was i talking to u stfu and get off my page oh bitch nigga u bout that life
0,yet this nigga still checkin up on his old hoes.....
0,“[MENTION]: never seen so many perfect bitches til i made a twitter [EMOJI] but [EMOJI][EMOJI]”[EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI]
0,"since cats lick themselves all the time, they should be great at eattin pussy"
0,[MENTION] [MENTION] [MENTION] [MENTION] look at ur avi u fag
1,"4 old hoes, a ponk, and a dyke outchea having ""girl talk"""
0,rt [MENTION]: damn near in love with all them hoes when im with em.
0,rt [MENTION]: i never had a nigga taken from me [EMOJI][EMOJI] . in order to take him from me he must not return [EMOJI][EMOJI][EMOJI] . keep that in mind bitch [EMOJI]
1,rt [MENTION]: a real nigga gone teach his bitch the game not run it on her [EMOJI][EMOJI][EMOJI]
0,[MENTION] of course u would you pc lemming.one just says the word nigger.the other has all the potential to reek havoc on society
0,i really cant stand while people slander shit 90% trash
0,"i turned on the bet awards for 10 seconds, and got to witness random bitches getting drunk, and d-wade dancing to r-kelly."
0,"one time for the real niggas , two times for the bad bitches ."
0,after the leg workout i was put through today walking up the stairs is a straight up bitch! [HASH]
0,truuuuuuuuuuu facts both then niggaz is pussy nd ill tag em both [MENTION] nd cassidy r/p by my nigga let [URL]
0,rt [MENTION]: shut up bitch
0,rt [MENTION]: karma is a bitch .... [EMOJI]
0,"paid dis much for da belt, i betta crack a bitch"
0,why cant there be bomb single bitches available on tap?
0,that hoe said...my booty on fleek lmfaooo
0,ahahahh!!ping pang pow! how u like me now! shouts out 2 my bro dre hogg style ent! uza fool 4 dis 1
0,you cant be mad when people call you a hoe if you out here acting like one
0,[URL] ioana – tiny teen ioana fucks her tender pussy with a vibrator [URL]
0,"rt [MENTION]: ""[MENTION]: any bitch that has ever had a ""problem"" with me aint checked shit but my twitter [EMOJI]""nbs !!"
0,rt [MENTION]: [HASH] [EMOJI]  “[MENTION]: this bitch is the nugget filling at mcdonalds [URL]
0,"rt [MENTION]: hi ho, hi ho, its off to work we go! its [HASH]...support a military organization today. [URL]"
0,[MENTION] you got all the bitches though.
0,[MENTION] thanks for the invite tho bitch
0,watch the blacks and whiggers cry:  [URL]
0,rt [MENTION]: just had a convo wit my ex n she reminded me y she is my ex smh idk y i even answerd for this bitch
0,rt [MENTION]: if im bad built ok yall built like tractors yall got relationships bitch where mine ?? [EMOJI]
0,them bitches are good lmao
0,ciara not a ghetto name.. well kinda but it’s not “ashanti”
0,[MENTION] dese bitches n my shot nigga
0,[MENTION] better off banning teabaggers and their anti american supporters
0,rt [MENTION]: j cole aint trash... period.
0,[MENTION] [MENTION] [EMOJI] nicca fucc yu
0,cheater cheater pumpkin eater whered you find that no good white trash hoe. [HASH] [HASH]
0,"[MENTION] hi :) yeah, trolls are annoying but dont concern yourself with them. theyre all twats & have no life lol. just ignore them. x"
0,i got 99 problems but a pussy ass bitch aint one ;)
0,"[MENTION] [MENTION]  if you dont vote you dont have a right to complain. that being said, i didnt vote for the son of a bitch[EMOJI]"
0,rt [MENTION]: i asked [MENTION] whats the definition of a preppy white girl and this niggah said starbucks
0,you still that nigga b dont trip. they just hatin cause they got no bitches rt [MENTION]: nigga stole on me... princess punch.
0,[MENTION] what pissed me off is as males we judge females pussy. how you gone judge your own get mad and deny its loose because you have a gap?
0,"i know how it feels to not have shit, believe me. i was born in the heart of la. it dont get anymore ghetto than that"
0,rt [MENTION]: dont be a pussy [EMOJI] [URL]
0,the way hawk girl did green lantern is why i do not trust these hoes nope
0,rt [MENTION]: you hang out with a hoe you gonna turn into a hoe
0,you better work bitch
1,next time u gone call a darky a nicca..call dat coon a jungle bunny[HASH] p.s. i... [URL]
0,[MENTION] [MENTION] you guys dont get evolution do you? you only share a common ancestor with apes.
0,so...hello kitty is really a chicken boo bitch?
0,rt [MENTION]: thats who dumb bitch! [HASH] [URL]
0,im coming for that no 1 spot nigguh [MENTION]
0,"kobe to dwight: ""you a soft muthafucka, and you a bitch ass nigga!"" lmaooo"
0,[HASH] rt “[MENTION]: [HASH] and [HASH] are having so much fun at this charlie wilson tribute [HASH] [URL]
0,"im dry humping hoes tonite bussin on they costume so they man deal wit em later. rt [MENTION]: somebody girl gettin fucked tonight"""
0,breakfast of champions shrimp lobster balls (no sandusky) french fries nd a nice big quahog (clam for… [URL]
0,rt [MENTION]: [EMOJI][EMOJI] rt “[MENTION]: when you and your boys discover a hoe [URL]
0,rt [MENTION]: hahahaha he missed the shit out that hoe!!!!!!!!!!  [HASH] texans
0,"""yaoooooooo [MENTION]: mawnin yardies! [EMOJI][EMOJI][EMOJI]"""
0,"""riding with my bros still dont trust these hoes"""
0,[MENTION] na a young bitch got school [EMOJI][EMOJI][EMOJI]
0,"aint no hoe worth loosing your wife, aint no beef worth loosing your life!"
0,rt [MENTION]: its not as easy as youd think to find an astronaut monkey outfit at the last minute.
0,rt [MENTION]: [MENTION] [MENTION] [MENTION] powers u dont go outside ur tanks been on full for 2 months u anti social monkey
0,in order to be a real nicca you gots to be real nicca!
0,rt [MENTION]: these hoes dont give a fuck if you got a girl or not
0,"how paul gonna pick up the ball after a score, and bitch to thevrefs and the warriors bench without getting a t?"
0,regular joes rockin tha boat thats us redneck yacht clubbb[EMOJI][EMOJI]
0,[MENTION] just ate a wees brownie and is seeing random cats
0,"rt [MENTION]: ""stop being such a bitch"" me: [URL]"
0,as soon as bitches get on a come up you got that one bitch that cant wait to tell ppl your downfall before the come up [EMOJI][EMOJI]. [HASH]
0,see i peeped it & pussy is power
0,[MENTION] [MENTION] how original you faggots[EMOJI][EMOJI]
0,rt [MENTION]: some of you fellas should dress up as real men for halloween. cause youve been actin like bitches all year long. merica.
0,[MENTION] no one cares bitch
0,"everywhere you look, all you see is hillbilly deluxe... big timin in a small town. [HASH] [HASH] [HASH]"
0,majority of the hoes on this gram instafrontin [URL]
0,"all these hoes trife i can never cuff , ive been hurt before so i can never give a fuck"
0,"mum agrees with me, ur being a wee moody cunt and you cani deal with the fact im right:/ [HASH]"
0,lmaoooooooo! rt [MENTION] dangelo prolly nice as shit at madden now. lmao. fat bitch.
0,"rt [MENTION]: ""make me ur wcw""  ""how many girls do u talk to""  ""am i ur side hoe""  ""tweet about me so i know its real"" [URL]"
0,[MENTION] lol la bitch happy bout beatin our bench players
0,"digging a hole is very satisfying, its climbing out thats a bitch."
0,"when somebody ask ""where da hoes at"" universal answer is ""shit u got em"""
0,"""i dont have hoes"" [EMOJI]"
0,black twitter needs to get off paul george dick about him impregnating a stripper. wiz did. tyga did. kanye turned a hoe into a housewife
0,fronting bitches get that i just got off the island dick. then i never hit them up again because im a fronting ass nigga
0,"[MENTION] holy fuck, frozen pussy! you are crazy!"
0,yall hoes believe anything though
0,"cant turn a hoe into a house wife, [HASH]"
1,[MENTION] [MENTION] who is dis crack ass cracker
0,rt [MENTION]: dropping all these hoes.
0,[MENTION] bitch add me
0,"i mean...if you blow a foul there, it has to be a yellow in that situation no?"
0,[MENTION] either way both schools are trash [EMOJI]
0,roman on gta iv is a pussy.
0,[MENTION] niggers fell off
0,“[MENTION]: yall bitches switch a roo niggas !!!”[EMOJI][EMOJI] who the hell
0,"once the brainwork is done on pacemakers at medical device companies, they call in the contract tinker toy engineers like sc_troll [HASH]"
0,[MENTION] yeah...bitch!
0,[MENTION] no good options left indeed. this president makes jimmy carter look like a piker. so sad.
0,rt [MENTION]: aint no money or no hoe in the world can spoil it [EMOJI] [HASH]
0,i give my niggas hope and sell these bitches dreams!
0,ewww bitch [HASH] [HASH]
0,"rt [MENTION]: ""chad you got all the hoes""  ""why are you texting me instead of your hoes"" [URL]"
0,rt [MENTION]: “[MENTION]: so jus dont be faithful cus u never kno what your bitch doing lmao”[EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI]
0,[MENTION] [MENTION] of course! win or lose you always had the most exciting matches. spilt blood and all and you arent a trash talker!
0,[MENTION] pussy
0,"rt [MENTION]: just when i thought justin bieber couldnt be anymore of a pussy, he gets arrested in canada for fighting a person who…"
0,rt [MENTION]: dominique made larry bird do a 360 lmaooo [URL]
0,how you like them apples you pineapple bitch?
0,build a bear <<<< build a bitch
0,“[MENTION]: i got hella hoes.”[EMOJI]
0,"this bitch is really gonna sit here and tell me i need a parent w me at the doctors even if im 18 [EMOJI][EMOJI][EMOJI] uh, no"
0,"jooooooked out rt [MENTION]: “[MENTION]: 4 old hoes, a ponk, and a dyke outchea having ""girl talk""”lmao"
0,u want a big tittyd hoe-dyke to wash ya rims lls rt [MENTION] i expect a chick at da bikini car wash to rid my rims of all brake dust!
0,just purchased my first trenta iced coffee....this is a slippery slope
0,"niggas only get fucked up only on weekends and i get fucked up daily, bitch i still do it bigger, not on my level"
0,shirley temple was a bad bitch when she was my age as well.
0,“[MENTION]: happy hour time best time of da day!!!!!” niggas dont know bout them happy hour hoes
0,up early on dat good dope wit my niccas!
0,"bitches be tambout ""my party""..... no bitch, its everybody party...."
0,"rt [MENTION]: that peppers slant was a genius/crazy call. genius if he catches it. crazy if he drops it, then blow a to, then get sack…"
1,on upenn campus all the black chicks here are trash but theyre gonna be paid
0,these bitches loud for no reason
0,ima knock that pussy out like fight ![EMOJI][EMOJI][EMOJI] [URL]
0,ima pull up eat on that pussy and dip...
0,[HASH] great and i thought the panic from bird flu was bad. i really aint got time for that.
0,rt [MENTION]: where all my [MENTION] fans?? [HASH] [HASH] [HASH] [HASH] [URL]
0,rt [MENTION]: reports say female victim was shot while waiting for an oreo mcflurry
0,rt [MENTION]: i got 99 problems but a bitch aint one.. that goes for you bitch niggas too! [HASH]
0,im serious bruh! shes too pretty i would eat both her pussy & butt [EMOJI]
0,rt [MENTION]: i got all these hoes starin when i walk thru
0,rt [MENTION]: “[MENTION]: like you have to be borderline retarded not to see andre 3000s elite skill level for example.” yep! this go…
0,hes like 30 something year old talking back to my mom & taking my uncles truck without permission like bitch you need to fucken relax !
0,"lmfao, stupid bitch tells me at the door they already started, and to come back.[EMOJI][EMOJI] ummmm nah"
1,"[MENTION] ...i fuckin want out> im tired of this bullshit faggot ass, closet racist, wannabe-commune-without-railroad state> [HASH]"
0,if you dont say thank you after someone holds the door open for you youre a bitch
0,i got no respect for hoe shit
0,rt [MENTION]: holy fucking shit. why is a game against a third string qb redskins team so gut wrenching
0,"rt [MENTION]: dont mention a bitch from your past to me. first of all, i dont give a fuck. second of all, i dont care. and third, i …"
0,so many bitches think theyre so much hotter than they are
0,rt [MENTION]: a bird that courts females by building a beautiful nest with bright objects: [URL] … [HASH] [URL]
0,and ha bitch break down my weed sometimes
0,rt [MENTION]: [MENTION] yall boyz was fried! fuck dat pussy nigga in the blue doe
0,funnie watching my nig interview on espn
0,imma hit the ground work in the pussy   she gone come back everytime
0,bitches so stupid!!! yal cant know how im bouta start popping bitches
1,[MENTION] dont tell me what to do. fuck balls kike nigger cunt tits cocksucker chink spic piss bitch bastard pussy faggot.
1,[MENTION] the favorite drink of white trash everywhere....
0,"be fearful of the wrath of god in a country where many mock christianity, embrace perversion, abortion, and bows to pc/multiculturalism."
0,[MENTION] yall defense too trash for that [EMOJI][EMOJI][EMOJI]
0,rt [MENTION]: these hoes like niggas that spend money not talk about it
0,rt [MENTION]: [EMOJI][EMOJI]rt [MENTION]: lol rt [MENTION]: [EMOJI][EMOJI] rt [MENTION]: just so u faggots know! [URL]
0,rt [MENTION]: [MENTION] hit that bitch with a bottle
0,"just cuz he looked at you doesnt mean he likes you, hoe"
0,rt [MENTION]: “[MENTION]: two bad bitches giving me head at the same dam time...... [HASH] lol [URL] aww…
0," if i ever put my trust ina bitch , ill always be hurt 󾌴󾌴 ."
0,"dont dance, iggy. its trash just like your music."
0,sorry about the spam but i dare you to search nigger on twitter and not laugh. impossible.
0,lmfaoooooo rt [MENTION]: im so glad my shorty aint all over twitter and ig tryna be a famous columbus hoe [EMOJI][EMOJI][EMOJI][EMOJI]
0,lmfaoo somebody commented on my book saying i need medical attention bitch you the one reading it [EMOJI]
0,"[MENTION] i just cant stand how people get all fucking amped about it, especially whiny bitches that even get scared at it"
0,"[MENTION] hey! im still on lambdamoo. (and it really is empty, nobody to talk to except that asshole bird...)"
0,[MENTION] scores dont matter in spring training man!
0,rt [MENTION]: all these girls saying nobody can put em up with em. dont no nigga want a bitch as a girlfriend fix that shit
0,“[MENTION]: we raided nickis wig closet for the summer! bad gals just wanna have fun! [URL] this bitch has the a nerve smh
0,you cant put anything past a new york bitch. or a detroit bitch. or a chicago bitch.
0,"rt [MENTION]: real tears [EMOJI][EMOJI] “[MENTION]: [EMOJI][EMOJI][EMOJI][EMOJI] rt [MENTION]: both these outfits trash, but the dyke outfit got me weakkkkkkkk [URL]"
0,i made you bitch
0,i need a bitch to go down like i need a beat
0,fwm on twitter [MENTION]. got [HASH] [HASH] [HASH] [HASH] [HASH] [HASH] [HASH] im dat dude.
0,when a bitch i dont like laugh at my joke [URL]
0,[MENTION] lol bitch im indian!!!!!! you op
0,annie.. you crazy hoe [EMOJI][EMOJI][EMOJI]
0,"rt [MENTION]: ""[MENTION]: so i basically become a fearless bitch when im mad"""
0,rt [MENTION]: just show im not playing in this bitch one false move ima spraying in this bitch [MENTION]
0,[MENTION] dink now uknow thats not true
0,he does! lmao rt [MENTION]: sean payton been had hoes rt [MENTION]: lol [URL]
0,lol i see what you did there rt [MENTION]: [MENTION] hell yeah bitches hate that shit
0,ion know why this bitch insists on telling me where she be going now. idgaf about chu bitch like damn.
0,"its funny how females dont want to be called a ""bitch"" but if you put the word bad in front of it then theyre happy af"
0,rt [MENTION]: if ya friends always trynna get you to break-up wit ya nigga or do thot shit wit them...them bitches really aint ya friends!
0,"“[MENTION]: that hoe gone jam watch” if you aint throwing ass bitch ""fuck out the party [EMOJI]"""
0,these bitches always trippin
0,happy friday bitches [HASH] [URL]
0,[MENTION] i think i need to see said bitch in question
0,"why tf is this bitch in my class wearing all brewers shit its football season,,,,"
0,"if a teacher tried to throw me some pussy when i was in school, nigga i aint sayin shit"
0,my ex just wanted a reason to continue to be a whole hoe outchea and tried to make me feel bad for a comment from a thirsty.
